"Longitude","Latitude","year","PubMedID","Tested","Present","realised","86","184","1246"
32.0344,-27.6186,1996,"10492764",50,13,"XXY",0,0,1
32.0344,-27.6186,1996,"10492764",50,45,"YXX",1,0,0
32.2881,2.7724,2013,"32070358",50,1,"YXX",1,0,0
32.8333,1.63333,2016,"30559133",50,50,"XXY",0,0,1
32.8333,1.63333,2016,"30559133",50,50,"XFX",0,1,0
32.8333,1.63333,2016,"30559133",50,1,"YXX",1,0,0
32.8879,2.2586,2015,"31014391",50,5,"YXX",1,0,0
35.2877,-0.367868,2010,"32201636",50,16,"YXX",1,0,0
35.38,14.03,1998,"12793642",50,35,"YXX",1,0,0
35.3833,14.0333,2002,"16690361",50,43,"YXX",1,0,0
39.2026,-6.16592,2009,"25917493",50,17,"XXY",0,0,1
39.2026,-6.16592,2009,"25917493",50,16,"XFX",0,1,0
39.2833,-6.8,2008,"24657918",50,16,"YXX",1,0,0
47.5541,-23.5251,2018,"34732201",50,28,"XFX",0,1,0
47.5541,-23.5251,2018,"34732201",50,8,"YXX",1,0,0
-17.4,14.75,2001,"38982475",49,12,"XFX",0,1,0
-17.4,14.75,2001,"38982475",49,12,"YXX",1,0,0
-1.1,10.9,2008,"24172030",49,6,"XXY",0,0,1
-1.1,10.9,2008,"24172030",49,34,"XFX",0,1,0
-1.1,10.9,2008,"24172030",49,26,"YXX",1,0,0
0.46,7.15,2008,"24172030",49,2,"XXY",0,0,1
0.46,7.15,2008,"24172030",49,25,"XFX",0,1,0
0.46,7.15,2008,"24172030",49,29,"YXX",1,0,0
12.4908,9.2149,2014,"33359205",49,9,"XFX",0,1,0
12.4908,9.2149,2014,"33359205",49,5,"YXX",1,0,0
29.9856,-1.24196,2016,"30559133",49,45,"XXY",0,0,1
29.9856,-1.24196,2016,"30559133",49,27,"XFX",0,1,0
29.9856,-1.24196,2016,"30559133",49,1,"YXX",1,0,0
33.2042,0.424444,2019,"33146722",49,46,"XFX",0,1,0
35.2631,9.0243,2011,"31516103",49,0,"XXY",0,0,1
35.2631,9.0243,2011,"31516103",49,49,"XFX",0,1,0
35.2631,9.0243,2011,"31516103",49,0,"YXX",1,0,0
-3.0264,13.9003,2005,"20726766",48,0,"XXY",0,0,1
-3.0264,13.9003,2005,"20726766",48,30,"XFX",0,1,0
-3.0264,13.9003,2005,"20726766",48,6,"YXX",1,0,0
-2.33333,7.33333,2008,"21288822",48,5,"XXY",0,0,1
-2.33333,7.33333,2008,"21288822",48,32,"XFX",0,1,0
-2.33333,7.33333,2008,"21288822",48,21,"YXX",1,0,0
-1.58333,6.45,2008,"24172030",48,3,"XXY",0,0,1
-1.58333,6.45,2008,"24172030",48,33,"XFX",0,1,0
-1.58333,6.45,2008,"24172030",48,23,"YXX",1,0,0
14.7896,14.7896,2020,"38982475",48,2,"XXY",0,0,1
14.7896,14.7896,2020,"38982475",48,8,"YXX",1,0,0
29.7426,-0.819525,2016,"30559133",48,27,"XFX",0,1,0
29.7426,-0.819525,2016,"30559133",48,2,"YXX",1,0,0
30.0874,16.0858,1999,"15031793",48,35,"YXX",1,0,0
30.0874,16.0858,2001,"15031793",48,36,"YXX",1,0,0
30.91,3.03,2016,"30559133",48,48,"XXY",0,0,1
31.395,0.5575,2016,"30559133",48,23,"XFX",0,1,0
31.395,0.5575,2016,"30559133",48,0,"YXX",1,0,0
33.2042,0.424444,2016,"30559133",48,46,"XXY",0,0,1
33.2042,0.424444,2019,"33146722",48,1,"XXY",0,0,1
33.3306,2.98472,2021,"36289202",48,0,"XXY",0,0,1
33.3306,2.98472,2021,"36289202",48,34,"XFX",0,1,0
33.3306,2.98472,2021,"36289202",48,0,"YXX",1,0,0
34.7795,-0.6766,2013,"32201636",48,28,"XFX",0,1,0
34.7795,-0.6766,2013,"32201636",48,6,"YXX",1,0,0
38.6667,-6.4,2006,"35685627",48,38,"YXX",1,0,0
38.75,9.01667,2017,"40506728",48,0,"XXY",0,0,1
38.75,9.01667,2017,"40506728",48,37,"XFX",0,1,0
38.75,9.01667,2017,"40506728",48,1,"YXX",1,0,0
38.9067,-6.43725,2006,"28829723",48,35,"YXX",1,0,0
39.85,-3.63333,2012,"31591113",48,0,"XXY",0,0,1
39.85,-3.63333,2012,"31591113",48,16,"XFX",0,1,0
39.85,-3.63333,2012,"31591113",48,1,"YXX",1,0,0
-10.8014,6.31333,1980,"24657918",47,2,"YXX",1,0,0
-9.58389,15.2247,2016,"31718631",47,33,"XFX",0,1,0
-8.31791,12.1977,2007,"36267403",47,1,"XXY",0,0,1
-8.31791,12.1977,2007,"36267403",47,33,"XFX",0,1,0
-8.31791,12.1977,2007,"36267403",47,14,"YXX",1,0,0
-3.86667,12.7333,2002,"20148338",47,34,"YXX",1,0,0
-1.62197,6.68712,2007,"21327004",47,32,"XFX",0,1,0
-1.62197,6.68712,2007,"21327004",47,26,"YXX",1,0,0
-1.56448,6.75162,2017,"31315304",47,34,"XFX",0,1,0
-1.24723,5.10506,2008,"21288822",47,3,"XXY",0,0,1
-1.24723,5.10506,2008,"21288822",47,34,"XFX",0,1,0
-1.24723,5.10506,2008,"21288822",47,21,"YXX",1,0,0
13.0212,-1.8301,2000,"20726766",47,10,"XXY",0,0,1
13.0212,-1.8301,2000,"20726766",47,23,"XFX",0,1,0
13.0212,-1.8301,2000,"20726766",47,45,"YXX",1,0,0
14.7896,14.7896,2013,"38982475",47,32,"XFX",0,1,0
29.7426,-0.819525,2017,"30559133",47,23,"XFX",0,1,0
30.2801,0.6546,2024,"40265952",47,2,"XXY",0,0,1
30.91,3.03,2016,"30559133",47,33,"XFX",0,1,0
30.91,3.03,2016,"30559133",47,0,"YXX",1,0,0
31.395,0.5575,2016,"30559133",47,41,"XXY",0,0,1
32.8,3.53333,2017,"30559133",47,30,"XFX",0,1,0
33.2042,0.424444,2016,"30559133",47,36,"XFX",0,1,0
33.2042,0.424444,2016,"30559133",47,3,"YXX",1,0,0
33.2042,0.424444,2019,"33146722",47,0,"YXX",1,0,0
33.2315,0.442926,2013,"28039354",47,29,"XFX",0,1,0
34.1811,0.692778,2016,"30559133",47,39,"XXY",0,0,1
34.1811,0.692778,2017,"30559133",47,41,"XXY",0,0,1
34.768,-0.091702,1999,"26236581",47,28,"XXY",0,0,1
34.768,-0.091702,1999,"26236581",47,42,"XFX",0,1,0
34.768,-0.091702,1999,"26236581",47,39,"YXX",1,0,0
35.3833,14.0333,2006,"23836177",47,2,"XXY",0,0,1
35.388,14.0402,2000,"17693716",47,35,"YXX",1,0,0
39.2026,-6.16592,2009,"25917493",47,42,"YXX",1,0,0
39.85,-3.63333,2006,"31591113",47,18,"XXY",0,0,1
39.85,-3.63333,2006,"31591113",47,14,"XFX",0,1,0
39.85,-3.63333,2006,"31591113",47,27,"YXX",1,0,0
47.5541,-23.5251,2018,"34732201",47,1,"XXY",0,0,1
-1.24723,5.10506,2012,"34823528",46,17,"YXX",1,0,0
-0.375209,6.38591,2017,"31932374",46,7,"YXX",1,0,0
3.38457,6.51941,2014,"29436339",46,6,"YXX",1,0,0
12.2018,-5.5762,2018,"33827587",46,1,"XXY",0,0,1
12.2018,-5.5762,2018,"33827587",46,22,"XFX",0,1,0
12.2018,-5.5762,2018,"33827587",46,3,"YXX",1,0,0
13.5833,-1.63333,2010,"23153201",46,14,"XXY",0,0,1
13.5833,-1.63333,2010,"23153201",46,18,"YXX",1,0,0
29.7426,-0.819525,2016,"30559133",46,41,"XXY",0,0,1
29.7426,-0.819525,2016,"30559133",46,2,"YXX",1,0,0
29.7426,-0.819525,2017,"30559133",46,0,"YXX",1,0,0
31.395,0.5575,2016,"30559133",46,43,"XXY",0,0,1
32.8,3.53333,2016,"30559133",46,46,"XXY",0,0,1
33.2042,0.424444,2016,"30559133",46,29,"XFX",0,1,0
34.1811,0.692778,2016,"30559133",46,27,"XFX",0,1,0
34.1811,0.692778,2017,"30559133",46,20,"XFX",0,1,0
35.42,13.85,1998,"12793642",46,25,"YXX",1,0,0
-1.56448,6.75162,2017,"31315304",45,0,"YXX",1,0,0
29.7426,-0.819525,2016,"30559133",45,41,"XXY",0,0,1
29.7426,-0.819525,2016,"30559133",45,24,"XFX",0,1,0
31.395,0.5575,2016,"30559133",45,0,"YXX",1,0,0
31.395,0.5575,2017,"30559133",45,28,"XFX",0,1,0
32.8333,1.63333,2017,"30559133",45,30,"XFX",0,1,0
33.2042,0.424444,2016,"30559133",45,1,"YXX",1,0,0
33.2042,0.424444,2017,"30559133",45,31,"XFX",0,1,0
33.2315,0.442926,2013,"28039354",45,11,"XXY",0,0,1
33.2315,0.442926,2013,"28039354",45,14,"YXX",1,0,0
33.3306,2.98472,2016,"30559133",45,35,"XFX",0,1,0
33.3306,2.98472,2017,"30559133",45,33,"XFX",0,1,0
33.9602,1.91601,2018,"33146722",45,9,"XXY",0,0,1
34.1811,0.692778,2016,"30559133",45,5,"YXX",1,0,0
40.1229,-3.22174,2012,"32201636",45,19,"YXX",1,0,0
45.1184,-12.7202,2006,"20726766",45,31,"XXY",0,0,1
45.1184,-12.7202,2006,"20726766",45,31,"XFX",0,1,0
45.1184,-12.7202,2006,"20726766",45,45,"YXX",1,0,0
49.65,-14.65,2006,"19704124",45,28,"YXX",1,0,0
49.65,-14.65,2006,"19704124",45,37,"XFX",0,1,0
49.65,-14.65,2006,"19704124",45,17,"XXY",0,0,1
-15.6072,13.575,1994,"9075340",44,24,"YXX",1,0,0
-8.6135,7.6866,1978,"28288632",44,20,"XFX",0,1,0
6.0515,4.787,2014,"33359205",44,17,"XFX",0,1,0
6.0515,4.787,2014,"33359205",44,6,"YXX",1,0,0
30.0874,16.0858,1990,"15031793",44,24,"YXX",1,0,0
31.3556,1.42975,2018,"33146722",44,3,"XXY",0,0,1
31.395,0.5575,2016,"30559133",44,14,"XFX",0,1,0
32.4325,15.5018,1998,"12793642",44,39,"YXX",1,0,0
32.8,3.53333,2017,"30559133",44,0,"YXX",1,0,0
33.3306,2.98472,2016,"30559133",44,0,"YXX",1,0,0
36.9541,6.5157,2021,"40681807",44,44,"XFX",0,1,0
40.1229,-3.22174,2012,"32201636",44,11,"XFX",0,1,0
-17.4,14.75,2000,"12201579",43,1,"XXY",0,0,1
-9.62316,16.6587,2010,"28381273",43,29,"XFX",0,1,0
-8.6135,7.6866,1978,"28288632",43,0,"XXY",0,0,1
-8.6135,7.6866,1978,"28288632",43,0,"YXX",1,0,0
-1.24723,5.10506,2008,"24172030",43,3,"XXY",0,0,1
-1.24723,5.10506,2008,"24172030",43,25,"XFX",0,1,0
-1.24723,5.10506,2008,"24172030",43,21,"YXX",1,0,0
-0.375209,6.38591,2017,"31932374",43,1,"XXY",0,0,1
9.78368,2.04405,2013,"27795385",43,8,"XXY",0,0,1
9.78368,2.04405,2013,"27795385",43,21,"YXX",1,0,0
26.9833,-16.75,2019,"39802768",43,0,"YXX",1,0,0
29.7426,-0.819525,2017,"30559133",43,38,"XXY",0,0,1
31.3556,1.42975,2018,"33146722",43,0,"YXX",1,0,0
32.8011,2.42861,2016,"30559133",43,34,"XFX",0,1,0
32.8011,2.42861,2016,"30559133",43,0,"YXX",1,0,0
33.3306,2.98472,2016,"30559133",43,0,"YXX",1,0,0
33.3306,2.98472,2017,"30559133",43,0,"YXX",1,0,0
34.1781,1.0871,2024,"40514714",43,0,"XXY",0,0,1
36.9541,6.5157,2021,"40681807",43,0,"XXY",0,0,1
39.2026,-6.16592,2011,"25917493",43,14,"XFX",0,1,0
-9.4895,13.0341,2014,"28797263",42,8,"YXX",1,0,0
-1.983,5.3,2004,"17158810",42,32,"YXX",1,0,0
-0.2,5.55,2023,"40343740",42,27,"XFX",0,1,0
31.3556,1.42975,2018,"33146722",42,25,"XFX",0,1,0
32.5333,1.98333,2024,"40514714",42,0,"XXY",0,0,1
32.5333,1.98333,2024,"40514714",42,0,"YXX",1,0,0
32.8,3.53333,2016,"30559133",42,34,"XFX",0,1,0
32.8,3.53333,2016,"30559133",42,0,"YXX",1,0,0
32.8011,2.42861,2016,"30559133",42,41,"XXY",0,0,1
32.8011,2.42861,2017,"30559133",42,29,"XFX",0,1,0
33.3306,2.98472,2016,"30559133",42,39,"XXY",0,0,1
33.3306,2.98472,2017,"30559133",42,42,"XXY",0,0,1
34.1811,0.692778,2017,"30559133",42,0,"YXX",1,0,0
39.2026,-6.16592,2011,"25917493",42,12,"XXY",0,0,1
41.3837,9.5613,2021,"40681807",42,39,"XFX",0,1,0
-6.91667,10.7833,2016,"36267403",41,1,"XXY",0,0,1
-6.91667,10.7833,2016,"36267403",41,24,"XFX",0,1,0
-6.91667,10.7833,2016,"36267403",41,5,"YXX",1,0,0
-1.58333,6.45,2008,"21288822",41,0,"XXY",0,0,1
-1.58333,6.45,2008,"21288822",41,25,"XFX",0,1,0
-1.58333,6.45,2008,"21288822",41,15,"YXX",1,0,0
5.2292,13.0336,2014,"33359205",41,6,"XFX",0,1,0
5.2292,13.0336,2014,"33359205",41,1,"YXX",1,0,0
7.48333,9.06667,2017,"36106887",41,19,"XFX",0,1,0
7.48333,9.06667,2017,"36106887",41,2,"YXX",1,0,0
10.5868,-1.22002,2014,"27538948",41,20,"YXX",1,0,0
13.2344,-8.83833,2016,"31358591",41,0,"XXY",0,0,1
13.2344,-8.83833,2016,"31358591",41,16,"XFX",0,1,0
13.2344,-8.83833,2016,"31358591",41,3,"YXX",1,0,0
15.2833,-4.26667,2010,"28420403",41,9,"XXY",0,0,1
15.2833,-4.26667,2010,"28420403",41,20,"XFX",0,1,0
15.2833,-4.26667,2010,"28420403",41,30,"YXX",1,0,0
27.0018,-16.3811,2016,"39500918",41,0,"XXY",0,0,1
27.0018,-16.3811,2016,"39500918",41,26,"XFX",0,1,0
30.2121,-1.99169,2018,"33864801",41,3,"XXY",0,0,1
30.2121,-1.99169,2018,"33864801",41,26,"XFX",0,1,0
30.2121,-1.99169,2018,"33864801",41,0,"YXX",1,0,0
30.91,3.03,2017,"30559133",41,40,"XXY",0,0,1
30.91,3.03,2017,"30559133",41,31,"XFX",0,1,0
30.91,3.03,2017,"30559133",41,0,"YXX",1,0,0
31.395,0.5575,2017,"30559133",41,0,"YXX",1,0,0
32.2881,2.7724,2013,"32070358",41,5,"XXY",0,0,1
32.2881,2.7724,2013,"32070358",41,5,"XFX",0,1,0
32.5853,0.278169,2007,"25183026",41,36,"YXX",1,0,0
32.8,3.53333,2016,"30559133",41,0,"YXX",1,0,0
32.8011,2.42861,2016,"30559133",41,40,"XXY",0,0,1
32.8333,1.63333,2017,"30559133",41,0,"YXX",1,0,0
33.2042,0.424444,2016,"30559133",41,35,"XXY",0,0,1
33.3306,2.98472,2016,"30559133",41,24,"XFX",0,1,0
33.9602,1.91601,2018,"33146722",41,31,"XFX",0,1,0
33.9602,1.91601,2018,"33146722",41,0,"YXX",1,0,0
34.7519,0.282731,2015,"29363453",41,1,"XXY",0,0,1
34.7519,0.282731,2015,"29363453",41,29,"XFX",0,1,0
34.7519,0.282731,2015,"29363453",41,0,"YXX",1,0,0
35.2877,-0.367868,2010,"32201636",41,15,"XFX",0,1,0
36.9541,6.5157,2021,"40681807",41,0,"YXX",1,0,0
39.2026,-6.16592,2011,"25917493",41,18,"YXX",1,0,0
-16.6409,13.2748,2017,"33020162",40,28,"XFX",0,1,0
-16.6409,13.2748,2017,"33020162",40,2,"YXX",1,0,0
-15.6178,11.8817,2007,"25421474",40,19,"YXX",1,0,0
-2.52147,10.0621,2008,"24172030",40,5,"XXY",0,0,1
-2.52147,10.0621,2008,"24172030",40,19,"XFX",0,1,0
-2.52147,10.0621,2008,"24172030",40,15,"YXX",1,0,0
-1.58333,6.45,2006,"24172030",40,9,"XXY",0,0,1
-1.58333,6.45,2006,"24172030",40,14,"XFX",0,1,0
-1.58333,6.45,2006,"24172030",40,18,"YXX",1,0,0
-1.1,10.9,2006,"24172030",40,6,"XXY",0,0,1
-1.1,10.9,2006,"24172030",40,17,"XFX",0,1,0
-1.1,10.9,2006,"24172030",40,15,"YXX",1,0,0
-1.09028,10.8847,2008,"21288822",40,1,"XXY",0,0,1
-1.09028,10.8847,2008,"21288822",40,35,"XFX",0,1,0
-1.09028,10.8847,2008,"21288822",40,12,"YXX",1,0,0
-0.7519,12.652,2002,"17297030",40,9,"YXX",1,0,0
-0.01667,9.4333,2006,"24172030",40,5,"XXY",0,0,1
-0.01667,9.4333,2006,"24172030",40,22,"XFX",0,1,0
-0.01667,9.4333,2006,"24172030",40,16,"YXX",1,0,0
11.5167,3.86667,1994,"9196772",40,37,"YXX",1,0,0
27.0018,-16.3811,2016,"39500918",40,0,"YXX",1,0,0
32.8,3.53333,2016,"30559133",40,31,"XFX",0,1,0
32.8011,2.42861,2017,"30559133",40,40,"XXY",0,0,1
32.8333,1.63333,2016,"30559133",40,37,"XXY",0,0,1
32.8333,1.63333,2016,"30559133",40,25,"XFX",0,1,0
32.8333,1.63333,2016,"30559133",40,0,"YXX",1,0,0
32.8333,1.63333,2017,"30559133",40,40,"XXY",0,0,1
33.2042,0.424444,2017,"30559133",40,39,"XXY",0,0,1
33.3306,2.98472,2016,"30559133",40,37,"XXY",0,0,1
34.7333,-0.5,1998,"20726766",40,14,"XXY",0,0,1
34.7333,-0.5,1998,"20726766",40,8,"XFX",0,1,0
34.7333,-0.5,1998,"20726766",40,24,"YXX",1,0,0
40.1229,-3.22174,2012,"30376843",40,12,"YXX",1,0,0
43.7908,6.6612,2021,"40681807",40,0,"YXX",1,0,0
43.7908,6.6612,2021,"40681807",40,0,"XXY",0,0,1
-2.52147,10.0621,2006,"24172030",39,6,"XXY",0,0,1
-2.52147,10.0621,2006,"24172030",39,28,"XFX",0,1,0
-2.52147,10.0621,2006,"24172030",39,16,"YXX",1,0,0
-1.3439,5.0981,2012,"34823528",39,3,"YXX",1,0,0
-1.24723,5.10506,2006,"24172030",39,3,"XXY",0,0,1
-1.24723,5.10506,2006,"24172030",39,18,"XFX",0,1,0
-1.24723,5.10506,2006,"24172030",39,23,"YXX",1,0,0
-0.375209,6.38591,2006,"24172030",39,5,"XXY",0,0,1
-0.375209,6.38591,2006,"24172030",39,32,"XFX",0,1,0
-0.375209,6.38591,2006,"24172030",39,26,"YXX",1,0,0
3.34282,6.46632,2014,"39841324",39,2,"XXY",0,0,1
3.34282,6.46632,2014,"39841324",39,5,"YXX",1,0,0
7.7165,11.1299,1993,"10581611",39,8,"YXX",1,0,0
13.2344,-8.83833,2016,"31358591",39,14,"XFX",0,1,0
13.2344,-8.83833,2016,"31358591",39,1,"YXX",1,0,0
31.395,0.5575,2017,"30559133",39,33,"XXY",0,0,1
31.5777,4.85282,2022,"38874098",39,4,"XXY",0,0,1
31.5777,4.85282,2022,"38874098",39,27,"XFX",0,1,0
31.5777,4.85282,2022,"38874098",39,13,"YXX",1,0,0
32,1,2021,"36289202",39,31,"XFX",0,1,0
32,1,2021,"36289202",39,0,"YXX",1,0,0
32.8,3.53333,2017,"30559133",39,38,"XXY",0,0,1
34.1781,1.0871,2024,"40514714",39,0,"YXX",1,0,0
34.1811,0.692778,2007,"24799371",39,30,"XXY",0,0,1
35.2575,0.465231,1998,"18411325",39,25,"YXX",1,0,0
41.3837,9.5613,2021,"40681807",39,0,"XXY",0,0,1
41.3837,9.5613,2021,"40681807",39,0,"YXX",1,0,0
3.34282,6.46632,2014,"39841324",39,0,"XFX",0,1,0
35.2575,0.465231,1998,"18411325",39,0,"XFX",0,1,0
35.2575,0.465231,1998,"18411325",39,0,"XXY",0,0,1
-23.5109,14.9431,2017,"33789667",38,0,"XXY",0,0,1
-23.5109,14.9431,2017,"33789667",38,35,"XFX",0,1,0
-23.5109,14.9431,2017,"33789667",38,0,"YXX",1,0,0
10.5868,-1.22002,2014,"27538948",38,31,"XFX",0,1,0
13.2344,-8.83833,2013,"31358591",38,0,"XXY",0,0,1
13.2344,-8.83833,2013,"31358591",38,6,"XFX",0,1,0
13.2344,-8.83833,2013,"31358591",38,8,"YXX",1,0,0
14.7896,14.7896,2020,"38982475",38,20,"XFX",0,1,0
25.3425,13.7204,1990,"11319692",38,35,"YXX",1,0,0
29.7426,-0.819525,2018,"33146722",38,8,"XXY",0,0,1
30.0874,16.0858,2000,"15031793",38,32,"YXX",1,0,0
30.91,3.03,2016,"30559133",38,29,"XFX",0,1,0
30.91,3.03,2016,"30559133",38,1,"YXX",1,0,0
31.3556,1.42975,2019,"33146722",38,29,"XFX",0,1,0
32,1,2021,"36289202",38,2,"XXY",0,0,1
33.2042,0.424444,2017,"30559133",38,0,"YXX",1,0,0
39.85,-3.63333,2006,"19450282",38,31,"YXX",1,0,0
-17.4,14.75,2009,"22706959",37,8,"YXX",1,0,0
-16.6162,13.4695,1990,"11085219",37,12,"YXX",1,0,0
-9.62316,16.6587,2010,"28381273",37,0,"XXY",0,0,1
13.5833,-1.63333,2014,"27538948",37,14,"YXX",1,0,0
29.7426,-0.819525,2018,"33146722",37,0,"YXX",1,0,0
31.3556,1.42975,2019,"33146722",37,1,"XXY",0,0,1
31.3556,1.42975,2019,"33146722",37,0,"YXX",1,0,0
32.8,3.53333,2016,"30559133",37,37,"XXY",0,0,1
32.8011,2.42861,2017,"30559133",37,0,"YXX",1,0,0
34.1811,0.692778,2007,"24799371",37,12,"XFX",0,1,0
34.1811,0.692778,2007,"24799371",37,25,"YXX",1,0,0
34.1811,0.692778,2016,"30559133",37,22,"XFX",0,1,0
34.5587,0.56946,2018,"39103358",37,4,"XXY",0,0,1
36.8219,-1.29207,2010,"36397090",37,16,"XFX",0,1,0
38.4404,-5.16156,2008,"22144430",37,32,"YXX",1,0,0
-17.4,14.75,2001,"15986248",36,11,"YXX",1,0,0
-3.5216,11.4891,2014,"32822362",36,8,"YXX",1,0,0
15.2833,-4.26667,2010,"30121345",36,3,"YXX",1,0,0
29.7426,-0.819525,2018,"33146722",36,20,"XFX",0,1,0
33.2042,0.424444,2018,"33146722",36,15,"XXY",0,0,1
33.2315,0.442926,2015,"28039354",36,5,"YXX",1,0,0
34.9768,-0.0602319,2006,"19398039",36,32,"XXY",0,0,1
34.9768,-0.0602319,2006,"19398039",36,26,"XFX",0,1,0
34.9768,-0.0602319,2006,"19398039",36,33,"YXX",1,0,0
36.6791,-1.2472,2019,"39800719",36,0,"YXX",1,0,0
38.4404,-5.16156,2008,"22144430",36,5,"XFX",0,1,0
15.2833,-4.26667,2010,"30121345",36,24,"XFX",0,1,0
15.2833,-4.26667,2010,"30121345",36,0,"XXY",0,0,1
-17.4,14.75,2000,"12201579",35,11,"YXX",1,0,0
-2.33333,7.33333,2006,"24172030",35,5,"XXY",0,0,1
-2.33333,7.33333,2006,"24172030",35,17,"XFX",0,1,0
-2.33333,7.33333,2006,"24172030",35,11,"YXX",1,0,0
-1.1,10.9,2004,"24172030",35,17,"YXX",1,0,0
-0.2993,5.7021,2018,"33163636",35,6,"XXY",0,0,1
-0.2993,5.7021,2018,"33163636",35,1,"XFX",0,1,0
-0.2993,5.7021,2018,"33163636",35,5,"YXX",1,0,0
30.91,3.03,2016,"30559133",35,35,"XXY",0,0,1
31.395,0.5575,2018,"33146722",35,1,"XXY",0,0,1
33.2315,0.442926,2015,"28039354",35,7,"XXY",0,0,1
33.45,-8.9,2021,"null",35,18,"XFX",0,1,0
33.45,-8.9,2021,"null",35,0,"YXX",1,0,0
34.1811,0.692778,2016,"30559133",35,31,"XXY",0,0,1
34.1811,0.692778,2016,"30559133",35,0,"YXX",1,0,0
34.6563,2.5272,2024,"40514714",35,0,"XXY",0,0,1
36.8219,-1.29207,2010,"36397090",35,9,"YXX",1,0,0
-17.4,14.75,2000,"22706959",34,11,"YXX",1,0,0
-16.9667,14.4167,2009,"23617576",34,28,"XFX",0,1,0
10.2404,-0.701546,2002,"16235185",34,33,"YXX",1,0,0
31.395,0.5575,2018,"33146722",34,15,"XFX",0,1,0
31.395,0.5575,2018,"33146722",34,0,"YXX",1,0,0
33.2042,0.424444,2018,"33146722",34,0,"YXX",1,0,0
33.45,-8.9,2021,"null",34,0,"XXY",0,0,1
34.1321,3.51472,2018,"33146722",34,1,"XXY",0,0,1
34.1811,0.692778,2018,"33146722",34,4,"XXY",0,0,1
34.6563,2.5272,2024,"40514714",34,0,"YXX",1,0,0
37.0669,10.7061,2014,"28746333",34,0,"XXY",0,0,1
37.0669,10.7061,2014,"28746333",34,29,"XFX",0,1,0
37.0669,10.7061,2014,"28746333",34,1,"YXX",1,0,0
-16.9667,14.4167,2009,"23617576",33,15,"YXX",1,0,0
-16.6162,13.4695,1995,"11085219",33,12,"YXX",1,0,0
-13.7916,9.60222,2014,"30259821",33,19,"YXX",1,0,0
-0.2,5.55,2014,"30259821",33,6,"YXX",1,0,0
0.60373,5.78287,2017,"31315304",33,4,"YXX",1,0,0
10.2404,-0.701546,2002,"16235185",33,27,"XFX",0,1,0
13.2344,-8.83833,2012,"26670642",33,10,"YXX",1,0,0
13.2344,-8.83833,2013,"26670642",33,0,"XXY",0,0,1
13.2344,-8.83833,2013,"26670642",33,6,"YXX",1,0,0
27.0443,-16.4361,2016,"39500918",33,0,"XXY",0,0,1
27.0443,-16.4361,2016,"39500918",33,0,"YXX",1,0,0
30.0874,16.0858,1999,"15031793",33,22,"YXX",1,0,0
32,1,1994,"10747279",33,5,"XXY",0,0,1
32.4325,15.5018,1999,"12793642",33,29,"YXX",1,0,0
32.8,3.53333,2018,"33146722",33,5,"XXY",0,0,1
32.8011,2.42861,2018,"33146722",33,6,"XXY",0,0,1
33.2042,0.424444,2018,"33146722",33,22,"XFX",0,1,0
34.5587,0.56946,2018,"39103358",33,18,"XFX",0,1,0
34.5587,0.56946,2018,"39103358",33,0,"YXX",1,0,0
34.7562,0.164699,2006,"19398039",33,30,"XXY",0,0,1
34.7562,0.164699,2006,"19398039",33,23,"XFX",0,1,0
34.7562,0.164699,2006,"19398039",33,23,"YXX",1,0,0
34.8045,-11.2911,2017,"33107096",33,0,"XXY",0,0,1
35.2877,-0.367868,2014,"32201636",33,23,"XFX",0,1,0
38.4404,-5.16156,2008,"22144430",33,24,"XXY",0,0,1
38.476,14.1179,2010,"31516103",33,2,"XXY",0,0,1
-13.7916,9.60222,2014,"30259821",33,22,"XFX",0,1,0
-13.7916,9.60222,2014,"30259821",33,0,"XXY",0,0,1
-0.2,5.55,2014,"30259821",33,18,"XFX",0,1,0
-0.2,5.55,2014,"30259821",33,0,"XXY",0,0,1
-13.2937,8.45456,2014,"30259821",32,12,"YXX",1,0,0
10.5868,-1.22002,2014,"27538948",32,0,"XXY",0,0,1
13.2344,-8.83833,2012,"26670642",32,1,"XXY",0,0,1
30.0874,16.0858,1999,"12793642",32,22,"YXX",1,0,0
32.8,3.53333,2018,"33146722",32,24,"XFX",0,1,0
33.2315,0.442926,2015,"28039354",32,23,"XFX",0,1,0
35.38,14.03,1999,"12793642",32,27,"YXX",1,0,0
38.6667,-6.4,2010,"23506218",32,5,"XXY",0,0,1
38.7158,7.931,2021,"40681807",32,0,"XXY",0,0,1
42.3329,9.2252,2017,"31539706",32,0,"YXX",1,0,0
46.6843,-16.1008,2018,"34732201",32,20,"XFX",0,1,0
-13.2937,8.45456,2014,"30259821",32,15,"XFX",0,1,0
-13.2937,8.45456,2014,"30259821",32,3,"XXY",0,0,1
7.48333,9.06667,2019,"33968801",31,0,"XXY",0,0,1
7.48333,9.06667,2019,"33968801",31,21,"XFX",0,1,0
7.48333,9.06667,2019,"33968801",31,1,"YXX",1,0,0
7.48333,9.06667,2019,"36106887",31,19,"XFX",0,1,0
7.48333,9.06667,2019,"36106887",31,1,"YXX",1,0,0
13.2344,-8.83833,2011,"26670642",31,0,"XXY",0,0,1
13.5833,-1.63333,2014,"27538948",31,25,"XFX",0,1,0
27.1647,-16.2408,2017,"39500918",31,2,"XXY",0,0,1
